street_address,laboratory,lab_data_availability,sample_id,collection_date,analysis_date,parameter,ppbv_results,ppbv_rl,ug_m3_results,ug_m3_rl
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,3-Butadiene",ND,1,ND,2.21
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Bromomethane,ND,1,ND,3.88
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Chloroethane,ND,1,ND,2.64
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Ethanol,34,12.5,64.1,23.6
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Vinyl bromide,ND,1,ND,4.37
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Acetone,2030,5,4820,11.9
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Trichlorofluoromethane,95.1,1,534,5.62
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Isopropanol,ND,2.5,ND,6.15
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,1-Dichloroethene",ND,1,ND,3.96
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Tertiary butyl Alcohol,7.94,2.5,24.1,7.58
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Methylene chloride,ND,5,ND,17.4
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,3-Chloropropene,ND,1,ND,3.13
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Carbon disulfide,2.06,1,6.42,3.11
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Freon-113,ND,1,ND,7.66
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"trans-1,2-Dichloroethene",ND,1,ND,3.96
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,1-Dichloroethane",ND,1,ND,4.05
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Methyl tert butyl ether,ND,1,ND,3.61
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,2-Butanone,39,1,115,2.95
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"cis-1,2-Dichloroethene",2.6,1,10.3,3.96
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Ethyl Acetate,ND,2.5,ND,9.01
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Chloroform,26.3,1,128,4.88
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Tetrahydrofuran,ND,1,ND,2.95
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichloroethane",ND,1,ND,4.05
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,n-Hexane,1.2,1,4.23,3.52
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,1,1-Trichloroethane",ND,1,ND,5.46
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Benzene,ND,1,ND,3.19
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Carbon tetrachloride,ND,1,ND,6.29
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Cyclohexane,ND,1,ND,3.44
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichloropropane",ND,1,ND,4.62
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Bromodichloromethane,ND,1,ND,6.7
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,4-Dioxane",ND,1,ND,3.6
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Trichloroethene,8.2,1,44.1,5.37
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"2,2,4-Trimethylpentane",ND,1,ND,4.67
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Heptane,1.44,1,5.9,4.1
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"cis-1,3-Dichloropropene",ND,1,ND,4.54
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,4-Methyl-2-pentanone,ND,1,ND,4.1
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"trans-1,3-Dichloropropene",ND,1,ND,4.54
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,1,2-Trichloroethane",ND,1,ND,5.46
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Toluene,3.02,1,11.4,3.77
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,2-Hexanone,6.78,1,27.8,4.1
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Dibromochloromethane,ND,1,ND,8.52
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dibromoethane",ND,1,ND,7.69
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Tetrachloroethene,217,1,1470,6.78
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Chlorobenzene,ND,1,ND,4.61
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Ethylbenzene,ND,1,ND,4.34
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,p/m-Xylene,3.68,2,16,8.69
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Bromoform,ND,1,ND,10.3
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Styrene,ND,1,ND,4.26
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,1,ND,6.87
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,o-Xylene,2.13,1,9.25,4.34
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,4-Ethyltoluene,ND,1,ND,4.92
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,3,5-Trimethylbenzene",ND,1,ND,4.92
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,2,4-Trimethylbenzene",ND,1,ND,4.92
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Benzyl chloride,ND,1,ND,5.18
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,3-Dichlorobenzene",ND,1,ND,6.01
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,4-Dichlorobenzene",ND,1,ND,6.01
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichlorobenzene",ND,1,ND,6.01
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,"1,2,4-Trichlorobenzene",ND,1,ND,7.42
86 Fleet Place,Alpha Analytical,Yes,SV01,2014-05-19,2014-05-28T00:00:00Z,Hexachlorobutadiene,ND,1,ND,10.7
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Dichlorodifluoromethane,13.6,0.4,67.2,1.98
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Chloromethane,ND,0.4,ND,0.826
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Freon-114,ND,0.4,ND,2.8
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Vinyl chloride,ND,0.4,ND,1.02
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,3-Butadiene",0.476,0.4,1.05,0.885
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Bromomethane,ND,0.4,ND,1.55
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Chloroethane,ND,0.4,ND,1.06
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Ethanol,8.9,5,16.8,9.42
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Vinyl bromide,ND,0.4,ND,1.75
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Acetone,659,2,1570,4.75
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Trichlorofluoromethane,54.2,0.4,305,2.25
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Isopropanol,ND,1,ND,2.46
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,1-Dichloroethene",ND,0.4,ND,1.59
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Tertiary butyl Alcohol,2.11,1,6.4,3.03
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Methylene chloride,2.75,2,9.55,6.95
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,3-Chloropropene,ND,0.4,ND,1.25
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Carbon disulfide,1.65,0.4,5.14,1.25
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Freon-113,ND,0.4,ND,3.07
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.4,ND,1.59
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,1-Dichloroethane",ND,0.4,ND,1.62
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Methyl tert butyl ether,ND,0.4,ND,1.44
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,2-Butanone,10.8,0.4,31.9,1.18
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.4,ND,1.59
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Ethyl Acetate,1.1,1,3.96,3.6
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Chloroform,79.3,0.4,387,1.95
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Tetrahydrofuran,ND,0.4,ND,1.18
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichloroethane",ND,0.4,ND,1.62
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,n-Hexane,1.25,0.4,4.41,1.41
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,1,1-Trichloroethane",ND,0.4,ND,2.18
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Benzene,ND,0.4,ND,1.28
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Carbon tetrachloride,ND,0.4,ND,2.52
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Cyclohexane,ND,0.4,ND,1.38
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichloropropane",ND,0.4,ND,1.85
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Bromodichloromethane,ND,0.4,ND,2.68
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,4-Dioxane",ND,0.4,ND,1.44
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Trichloroethene,0.584,0.4,3.14,2.15
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"2,2,4-Trimethylpentane",ND,0.4,ND,1.87
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Heptane,0.87,0.4,3.57,1.64
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.4,ND,1.82
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,4-Methyl-2-pentanone,ND,0.4,ND,1.64
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.4,ND,1.82
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,1,2-Trichloroethane",ND,0.4,ND,2.18
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Toluene,2.37,0.4,8.93,1.51
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,2-Hexanone,2,0.4,8.2,1.64
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Dibromochloromethane,ND,0.4,ND,3.41
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dibromoethane",ND,0.4,ND,3.07
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Tetrachloroethene,30.4,0.4,206,2.71
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Chlorobenzene,ND,0.4,ND,1.84
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Ethylbenzene,0.542,0.4,2.35,1.74
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,p/m-Xylene,2.5,0.8,10.9,3.47
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Bromoform,ND,0.4,ND,4.14
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Styrene,ND,0.4,ND,1.7
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.4,ND,2.75
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,o-Xylene,1.44,0.4,6.25,1.74
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,4-Ethyltoluene,ND,0.4,ND,1.97
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.4,ND,1.97
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,2,4-Trimethylbenzene",0.472,0.4,2.32,1.97
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Benzyl chloride,ND,0.4,ND,2.07
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,3-Dichlorobenzene",ND,0.4,ND,2.4
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,4-Dichlorobenzene",ND,0.4,ND,2.4
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichlorobenzene",ND,0.4,ND,2.4
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.4,ND,2.97
86 Fleet Place,Alpha Analytical,Yes,SV02,2014-05-19,2014-05-28T00:00:00Z,Hexachlorobutadiene,ND,0.4,ND,4.27
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Dichlorodifluoromethane,2.09,0.2,10.3,0.989
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Chloromethane,ND,0.2,ND,0.413
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Freon-114,ND,0.2,ND,1.4
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Vinyl chloride,ND,0.2,ND,0.511
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,3-Butadiene",ND,0.2,ND,0.442
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Bromomethane,ND,0.2,ND,0.777
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Chloroethane,ND,0.2,ND,0.528
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Ethanol,3.51,2.5,6.61,4.71
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Vinyl bromide,ND,0.2,ND,0.874
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Acetone,161,1,382,2.38
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Trichlorofluoromethane,27.2,0.2,153,1.12
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Isopropanol,ND,0.5,ND,1.23
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,1-Dichloroethene",ND,0.2,ND,0.793
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Tertiary butyl Alcohol,0.74,0.5,2.24,1.52
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Methylene chloride,ND,1,ND,3.47
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,3-Chloropropene,ND,0.2,ND,0.626
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Carbon disulfide,0.356,0.2,1.11,0.623
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Freon-113,ND,0.2,ND,1.53
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.2,ND,0.793
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,1-Dichloroethane",ND,0.2,ND,0.809
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Methyl tert butyl ether,ND,0.2,ND,0.721
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,2-Butanone,3.66,0.2,10.8,0.59
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.2,ND,0.793
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Ethyl Acetate,ND,0.5,ND,1.8
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Chloroform,0.97,0.2,4.74,0.977
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Tetrahydrofuran,ND,0.2,ND,0.59
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichloroethane",ND,0.2,ND,0.809
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,n-Hexane,ND,0.2,ND,0.705
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,1,1-Trichloroethane",0.291,0.2,1.59,1.09
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Benzene,ND,0.2,ND,0.639
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Carbon tetrachloride,ND,0.2,ND,1.26
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Cyclohexane,ND,0.2,ND,0.688
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichloropropane",ND,0.2,ND,0.924
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Bromodichloromethane,ND,0.2,ND,1.34
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,4-Dioxane",ND,0.2,ND,0.721
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Trichloroethene,ND,0.2,ND,1.07
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"2,2,4-Trimethylpentane",ND,0.2,ND,0.934
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Heptane,0.203,0.2,0.832,0.82
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.2,ND,0.908
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,4-Methyl-2-pentanone,ND,0.2,ND,0.82
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.2,ND,0.908
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,1,2-Trichloroethane",ND,0.2,ND,1.09
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Toluene,0.705,0.2,2.66,0.754
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,2-Hexanone,1.16,0.2,4.75,0.82
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Dibromochloromethane,ND,0.2,ND,1.7
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dibromoethane",ND,0.2,ND,1.54
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Tetrachloroethene,7.16,0.2,48.6,1.36
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Chlorobenzene,ND,0.2,ND,0.921
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Ethylbenzene,0.309,0.2,1.34,0.869
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,p/m-Xylene,1.67,0.4,7.25,1.74
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Bromoform,ND,0.2,ND,2.07
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Styrene,ND,0.2,ND,0.852
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.2,ND,1.37
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,o-Xylene,0.958,0.2,4.16,0.869
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,4-Ethyltoluene,ND,0.2,ND,0.983
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,3,5-Trimethylbenzene",0.207,0.2,1.02,0.983
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,2,4-Trimethylbenzene",0.46,0.2,2.26,0.983
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Benzyl chloride,ND,0.2,ND,1.04
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,3-Dichlorobenzene",ND,0.2,ND,1.2
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,4-Dichlorobenzene",ND,0.2,ND,1.2
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,2-Dichlorobenzene",ND,0.2,ND,1.2
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.2,ND,1.48
86 Fleet Place,Alpha Analytical,Yes,SV03,2014-05-19,2014-05-28T00:00:00Z,Hexachlorobutadiene,ND,0.2,ND,2.13
209-227 McGuinness Boulevard,Alpha Analytical,Yes,VHB SV-1,2014-11-20,2014-11-27T00:00:00Z,Dichlorodifluoromethane,ND,2,ND,9.89
209-227 McGuinness Boulevard,Alpha Analytical,Yes,VHB SV-1,2014-11-20,2014-11-27T00:00:00Z,Chloromethane,ND,2,ND,4.13
209-227 McGuinness Boulevard,Alpha Analytical,Yes,VHB SV-1,2014-11-20,2014-11-27T00:00:00Z,"1,2-Dichloro-1,1,2,2-tetrafluoroethane",ND,2,ND,14
209-227 McGuinness Boulevard,Alpha Analytical,Yes,VHB SV-1,2014-11-20,2014-11-27T00:00:00Z,Vinyl chloride,ND,2,ND,5.11
209-227 McGuinness Boulevard,Alpha Analytical,Yes,VHB SV-1,2014-11-20,2014-11-27T00:00:00Z,"1,3-Butadiene",2.53,2,5.6,4.42
209-227 McGuinness Boulevard,Alpha Analytical,Yes,VHB SV-1,2014-11-20,2014-11-27T00:00:00Z,Bromomethane,ND,2,ND,7.77
