street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"% IS-1,4-Difluorobenzene",108,%,108,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,% IS-Bromochloromethane,105,%,105,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,% IS-Chlorobenzene-d5,96,%,96,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,1,1-Trichloroethane",ND,0.183,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,1,2,2-Tetrachloroethane",ND,0.146,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,1,2-Trichloroethane",ND,0.183,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,1-Dichloroethane",ND,0.247,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,1-Dichloroethene",ND,0.051,ND,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2,4-Trichlorobenzene",ND,0.135,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2,4-Trimethylbenzene",3.60,0.204,17.7,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2-Dibromoethane(EDB)",ND,0.130,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2-Dichlorobenzene",ND,0.166,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2-Dichloroethane",ND,0.247,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2-dichloropropane",ND,0.217,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,2-Dichlorotetrafluoroethane",ND,0.143,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,3,5-Trimethylbenzene",1.19,0.204,5.85,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,3-Butadiene",ND,0.452,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,3-Dichlorobenzene",0.185,0.166,1.11,1.00,2019-08-27T04:00:00Z,KCA,phoenix
