street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 842-846 Flushing Ave,18SV5,"1,1-Dichloroethane",ND,0.247,0.247,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,1-Dichloroethene",ND,5.0999999999999997E-2,5.0999999999999997E-2,ND,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,0.13500000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2,4-Trimethylbenzene",0.91400000000000003,0.20399999999999999,0.20399999999999999,4.49,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2-Dibromoethane(EDB)",ND,0.13,0.13,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,3,5-Trimethylbenzene",0.27,0.20399999999999999,0.20399999999999999,1.33,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,3-Dichlorobenzene",0.249,0.16600000000000001,0.16600000000000001,1.5,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,4-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,2-Hexanone(MBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,4-Ethyltoluene,0.27100000000000002,0.20399999999999999,0.20399999999999999,1.33,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,4-Isopropyltoluene,ND,0.182,0.182,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,4-Methyl-2-pentanone(MIBK),0.85099999999999998,0.24399999999999999,0.24399999999999999,3.48,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Acetone,62.6,2.11,2.11,149,5.01,5.01,2018-11-08T05:00:00Z,KCA,5
SV 842-846 Flushing Ave,18SV5,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Benzene,13.5,0.313,0.313,43.1,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Benzyl chloride,ND,0.193,0.193,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Bromodichloromethane,0.39500000000000002,0.14899999999999999,0.14899999999999999,2.65,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Carbon Disulfide,6.73,0.32100000000000001,0.32100000000000001,20.9,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Carbon Tetrachloride,4.9000000000000002E-2,3.2000000000000001E-2,3.2000000000000001E-2,0.31,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Chlorobenzene,ND,0.217,0.217,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Chloroethane,ND,0.379,0.379,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Chloroform,22.3,0.20499999999999999,0.20499999999999999,109,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"Cis-1,2-Dichloroethene",ND,5.0999999999999997E-2,5.0999999999999997E-2,ND,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Cyclohexane,0.996,0.29099999999999998,0.29099999999999998,3.43,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Dibromochloromethane,ND,0.11799999999999999,0.11799999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Dichlorodifluoromethane,0.52400000000000002,0.20200000000000001,0.20200000000000001,2.59,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Ethanol,26.4,0.53100000000000003,0.53100000000000003,49.7,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Ethyl acetate,ND,0.27800000000000002,0.27800000000000002,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Ethylbenzene,0.80900000000000005,0.23,0.23,3.51,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Heptane,1.26,0.24399999999999999,0.24399999999999999,5.16,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Hexane,1.61,S  0.284,0.28399999999999997,5.67,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Isopropylalcohol,13.2,0.40699999999999997,0.40699999999999997,32.4,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"m,p-Xylene",2.97,0.23,0.23,12.9,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Methyl Ethyl Ketone,3.42,0.33900000000000002,0.33900000000000002,10.1,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,0.27800000000000002,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Methylene Chloride,ND,0.86399999999999999,0.86399999999999999,ND,3,3,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,n-Butylbenzene,ND,0.182,0.182,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,o-Xylene,1.25,0.23,0.23,5.42,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Propylene,69.3,2.91,2.91,119,5.01,5.01,2018-11-08T05:00:00Z,KCA,5
SV 842-846 Flushing Ave,18SV5,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Styrene,0.28999999999999998,0.23499999999999999,0.23499999999999999,1.23,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Tetrachloroethene,0.96199999999999997,3.6999999999999998E-2,3.6999999999999998E-2,6.52,0.25,0.25,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Tetrahydrofuran,1.91,0.33900000000000002,0.33900000000000002,5.63,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Toluene,8.64,0.26600000000000001,0.26600000000000001,32.5,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Trichloroethene,ND,3.6999999999999998E-2,3.6999999999999998E-2,ND,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Trichlorofluoromethane,ND,0.17799999999999999,0.17799999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,Vinyl Chloride,ND,7.8E-2,7.8E-2,ND,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV5,% Bromofluorobenzene,98,%,%,98,%,%,2018-11-07T05:00:00Z,KCA,1
