street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 687 Flushing Ave,SG-4,Carbon Tetrachloride,ND,0.040,ND,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Chlorobenzene,ND,0.217,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Chloroethane,ND,0.379,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Chloroform,0.240,0.205,1.17,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Chloromethane,ND,0.484,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"Cis-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"cis-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Cyclohexane,5.83,0.291,20.0,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Dibromochloromethane,ND,0.117,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Dichlorodifluoromethane,93.6,0.202,462,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Ethanol,16.6,0.531,31.2,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Ethyl acetate,ND,0.278,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Ethylbenzene,1.37,0.230,5.94,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Heptane,12.0,0.244,49.1,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Hexachlorobutadiene,ND,0.094,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Hexane,34.0,0.284,120,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Isopropylalcohol,5.27,0.407,12.9,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Isopropylbenzene,ND,0.204,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"m,p-Xylene",3.61,0.230,15.7,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Methyl Ethyl Ketone,20.3,0.339,59.8,1.00,2014-04-30T04:00:00Z,KCA,phoenix
