street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
113 HAMILTON,SV-5,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"1,3,5-Trimethylbenzene",1.31,0.20399999999999999,6.44,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,4-Ethyltoluene,4.99,0.20399999999999999,24.5,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,4-Isopropyltoluene,ND,0.182,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,4-Methyl-2-pentanone(MIBK),3,0.24399999999999999,12.3,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Acetone,39.4,0.42099999999999999,93.5,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Acrylonitrile,ND,0.46100000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Benzene,1.35,0.313,4.3099999999999996,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Benzyl chloride,ND,0.193,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Bromodichloromethane,ND,0.14899999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Bromoform,ND,9.7000000000000003E-2,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Bromomethane,ND,0.25800000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Carbon Disulfide,ND,0.32100000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Carbon Tetrachloride,4.7E-2,3.2000000000000001E-2,0.3,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Chlorobenzene,ND,0.217,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Chloroethane,ND,0.379,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Chloroform,1.05,0.20499999999999999,5.12,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Chloromethane,ND,0.48499999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"Cis-1,2-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Cyclohexane,2.97,0.29099999999999998,10.199999999999999,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Dibromochloromethane,ND,0.11799999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Dichlorodifluoromethane,0.53900000000000003,0.20200000000000001,2.66,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Ethanol,178,E  0.531,335,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Ethyl acetate,ND,0.27800000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Ethylbenzene,9.44,0.23,41,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Heptane,1.9,0.24399999999999999,7.78,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Hexachlorobutadiene,ND,9.4E-2,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Hexane,1.88,S  0.284,6.62,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Isopropylalcohol,21.9,0.40699999999999997,53.8,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Isopropylbenzene,1.1100000000000001,0.20399999999999999,5.45,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"m,p-Xylene",28.8,0.23,125,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Methyl Ethyl Ketone,8.3800000000000008,0.33900000000000002,24.7,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Methyl tert-butyl ether(MTBE),0.93200000000000005,0.27800000000000002,3.36,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Methylene Chloride,0.89900000000000002,S  0.864,3.12,3,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,n-Butylbenzene,0.19400000000000001,0.182,1.06,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,o-Xylene,12.6,0.23,54.7,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Propylene,1.85,0.58099999999999996,3.18,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,sec-Butylbenzene,0.219,0.182,1.2,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Styrene,ND,0.23499999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Tetrachloroethene,218,1.1100000000000001,1480,7.52,2018-01-24T05:00:00Z,KCA,30
113 HAMILTON,SV-5,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Toluene,12.3,0.26600000000000001,46.3,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Trichloroethene,1.27,3.6999999999999998E-2,6.82,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Trichlorofluoromethane,0.38400000000000001,0.17799999999999999,2.16,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,Vinyl Chloride,ND,7.8E-2,ND,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-5,% Bromofluorobenzene,99,%,99,%,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,NA,"Collected by: Received by:
Analyzed by:",NA,NA,NA,NA,NA,NA
113 HAMILTON,SV-3,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,1,1-Trichloroethane",ND,0.183,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,1,2-Trichloroethane",ND,0.183,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,1-Dichloroethane",ND,0.247,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,1-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2,4-Trimethylbenzene",0.91,0.20399999999999999,4.47,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2-Dichloroethane",ND,0.247,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2-dichloropropane",ND,0.217,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,3,5-Trimethylbenzene",0.23599999999999999,0.20399999999999999,1.1599999999999999,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,3-Butadiene",5.3,0.45200000000000001,11.7,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,4-Ethyltoluene,0.998,0.20399999999999999,4.9000000000000004,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,4-Isopropyltoluene,ND,0.182,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,4-Methyl-2-pentanone(MIBK),0.26500000000000001,0.24399999999999999,1.08,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Acetone,14.7,0.42099999999999999,34.9,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Acrylonitrile,ND,0.46100000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Benzene,1.58,0.313,5.04,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Benzyl chloride,ND,0.193,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Bromodichloromethane,ND,0.14899999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Bromoform,ND,9.7000000000000003E-2,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Bromomethane,ND,0.25800000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Carbon Disulfide,ND,0.32100000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Carbon Tetrachloride,7.5999999999999998E-2,3.2000000000000001E-2,0.48,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Chlorobenzene,ND,0.217,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Chloroethane,ND,0.379,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Chloroform,ND,0.20499999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Chloromethane,ND,0.48499999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"Cis-1,2-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Cyclohexane,ND,0.29099999999999998,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Dibromochloromethane,ND,0.11799999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Dichlorodifluoromethane,0.48899999999999999,0.20200000000000001,2.42,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Ethanol,5.05,0.53100000000000003,9.5,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Ethyl acetate,ND,0.27800000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Ethylbenzene,0.78400000000000003,0.23,3.4,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Heptane,0.57099999999999995,0.24399999999999999,2.34,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Hexachlorobutadiene,ND,9.4E-2,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Hexane,1.1299999999999999,S  0.284,3.98,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Isopropylalcohol,0.70799999999999996,0.40699999999999997,1.74,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Isopropylbenzene,ND,0.20399999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"m,p-Xylene",2.94,0.23,12.8,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Methyl Ethyl Ketone,1.83,0.33900000000000002,5.39,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Methylene Chloride,ND,0.86399999999999999,ND,3,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,n-Butylbenzene,ND,0.182,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,o-Xylene,1.05,0.23,4.5599999999999996,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Propylene,33.1,0.58099999999999996,56.9,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,sec-Butylbenzene,ND,0.182,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Styrene,ND,0.23499999999999999,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Tetrachloroethene,1.6,3.6999999999999998E-2,10.8,0.25,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Toluene,2.77,0.26600000000000001,10.4,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Trichloroethene,ND,3.6999999999999998E-2,ND,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Trichlorofluoromethane,0.24099999999999999,0.17799999999999999,1.35,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,Vinyl Chloride,ND,7.8E-2,ND,0.2,2018-01-23T05:00:00Z,KCA,1
113 HAMILTON,SV-3,% Bromofluorobenzene,97,%,97,%,2018-01-23T05:00:00Z,KCA,1
