street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
160154,SV-3,Acrylonitrile,ND,0.46100000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Benzene,0.42499999999999999,0.313,1.36,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Benzyl chloride,ND,0.193,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Bromodichloromethane,ND,0.14899999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Bromoform,ND,9.7000000000000003E-2,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Bromomethane,ND,0.25800000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Carbon Disulfide,ND,0.32100000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Carbon Tetrachloride,4.7E-2,0.04,0.3,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Chlorobenzene,ND,0.217,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Chloroethane,ND,0.379,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Chloroform,0.72699999999999998,0.20499999999999999,3.55,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Chloromethane,ND,0.48499999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Cyclohexane,0.57099999999999995,0.29099999999999998,1.96,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Dibromochloromethane,ND,0.11799999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Dichlorodifluoromethane,0.376,0.20200000000000001,1.86,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Ethanol,2.79,S  0.531,5.25,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Ethyl acetate,ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Ethylbenzene,14.8,0.23,64.2,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Heptane,2.44,0.24399999999999999,10,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Hexachlorobutadiene,ND,9.4E-2,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Hexane,0.85899999999999999,S  0.284,3.03,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Isopropylalcohol,1.99,S  0.407,4.8899999999999997,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Isopropylbenzene,1.52,0.20399999999999999,7.47,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"m,p-Xylene",48.1,0.23,209,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Methyl Ethyl Ketone,1.0900000000000001,0.33900000000000002,3.21,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Methylene Chloride,ND,0.28799999999999998,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,n-Butylbenzene,1.8,0.182,9.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,o-Xylene,24.8,0.23,108,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Propylene,ND,0.58099999999999996,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,sec-Butylbenzene,ND,0.182,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Styrene,ND,0.23499999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Tetrachloroethene,0.37,3.6999999999999998E-2,2.5099999999999998,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
